genre,title,artist,album,popularity,spotify_url
Americana,In Dreams,Sierra Ferrell,Long Time Coming,65,https://open.spotify.com/track/0ewKJ6eM0Z761OissISTW7
Americana,Move On,"Kevin Powers, Shaboozey",Move On,70,https://open.spotify.com/track/2jo7RsXd2f4TCA7N3mbMZC
Americana,Tomorrow,Shakey Graves,Tomorrow,67,https://open.spotify.com/track/7xrgjsuZwFtv25ELEMKkpl
Americana,Wildfire,Watchhouse,Blindfaller,65,https://open.spotify.com/track/0EIS2zaB3aQGtKOvzrodOU
Americana,28,Zach Bryan,The Great American Bar Scene,79,https://open.spotify.com/track/6dANcQ00uiiWoBDYVrsGvz
Americana,Black Creek,Brent Cobb,No Place Left to Leave (2006),73,https://open.spotify.com/track/4jB3Mw900goYibsFAueHph
Latin,LATINA FOREVA,KAROL G,LATINA FOREVA,75,https://open.spotify.com/track/10MpBpx64MNixmUMNj7f6b
Latin,LATINA FOREVA,KAROL G,Tropicoqueta,80,https://open.spotify.com/track/2KrQbq3aqGOFGnkTKnN2XA
Latin,Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,81,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT
Latin,ANSIEDAD,Fuerza Regida,111XPANTIA,85,https://open.spotify.com/track/1a7onn7lPqqRWul5ogyMyX
Latin,I Like It,"Cardi B, Bad Bunny, J Balvin",Invasion of Privacy,79,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
Latin,PERFuMITO NUEVO,"Bad Bunny, RaiNao",DeBÍ TiRAR MáS FOToS,81,https://open.spotify.com/track/1Q9Efnm5csdCMFynISxL2x
Latin,2:12 AM,"Rauw Alejandro, LATIN MAFIA",Cosa Nuestra,75,https://open.spotify.com/track/1UTLq40xh63wMrHELGnKWW
Latin,En Privado,"Xavi, Manuel Turizo",En Privado,85,https://open.spotify.com/track/2SkB7jADnfiWH8qAE9H8cO
Latin,Lejos de Ti,The Marías,Submarine,78,https://open.spotify.com/track/0phzfJn8NeT1LkbqfV2peI
Latin,Dile Que Tu Me Quieres,Ozuna,Odisea,80,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC
Latin,LAS NOCHES,Junior H,$AD BOYZ 4 LIFE II,83,https://open.spotify.com/track/0uQhDYHyoZe5DpncrPolb6
Latin,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny",Famouz,82,https://open.spotify.com/track/2beS6dD5rovBxSA1zYoSHR
Latin,DOS DÍAS,"Tito Double P, Peso Pluma",INCÓMODO,83,https://open.spotify.com/track/5lKFO0PrOC9jmOlPEdjHsL
Latin,Extssy Model,Junior H,Mi Vida En Un Cigarro 2,81,https://open.spotify.com/track/24teIhDYO2RocTA2v5dY0r
Latin,PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,82,https://open.spotify.com/track/7iQXYTyuG13aoeHxGG28Nh
Latin,POR SUS BESOS,Tito Double P,POR SUS BESOS,87,https://open.spotify.com/track/1eunv1DeEi29UfAcVEoLTt
Latin,Verano Rosa,"KAROL G, Feid",Tropicoqueta,85,https://open.spotify.com/track/0nafF9MxcXJBQWv3BTKtdF
Latin,TATTOO,Tito Double P,TATTOO,82,https://open.spotify.com/track/3KgHiAVuP88QoQs9CO4z1P
Latin,Shake It To The Max (FLY) - Remix,"MOLIY, Silent Addy, Skillibeng, Shenseea",Shake It To The Max (FLY) (Remix),85,https://open.spotify.com/track/0QCIpQV3twfqo9kh0t8Zza
Latin,2+2,"Omar Camacho, Victor Mendivil",2+2,86,https://open.spotify.com/track/2GP6UzoA55p6yYiPCGyEhg
Latin,SUIZA,Calle 24,ONDEADO$,85,https://open.spotify.com/track/7585wxMp2e3IhBq3tJAXgw
Latin,PIÉNSALO,Junior H,$AD BOYZ 4 LIFE II,83,https://open.spotify.com/track/4ZOkfHC38nxSeSqzGE5HFr
Latin,COQUETA,"Fuerza Regida, Grupo Frontera",MALA MÍA,87,https://open.spotify.com/track/1PREzVLuDT6PSE9sej4wnV
Latin,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,82,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW
Latin,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,85,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Latin,Tu Boda,"Oscar Maydon, Fuerza Regida",Tu Boda,83,https://open.spotify.com/track/1cOboCuWYI2osTOfolMRS6
Latin,Amor,emmanuellcortess_,Memorias <3,81,https://open.spotify.com/track/6r6IPuFvUX72kQGc9b46rk
Latin,KLOuFRENS,Bad Bunny,DeBÍ TiRAR MáS FOToS,85,https://open.spotify.com/track/4MUrUT38U98olfnyzMBCzm
Latin,MIENTRAS DUERMES,Junior H,$AD BOYZ 4 LIFE II,85,https://open.spotify.com/track/4e76Ss3ji7HQZ4qwcPNkNA
Latin,Morena,"Neton Vega, Peso Pluma",Mi Vida Mi Muerte,85,https://open.spotify.com/track/4oB8Xd7gMlUEtWoD8bmCXW
Latin,TU SANCHO,Fuerza Regida,111XPANTIA,87,https://open.spotify.com/track/6eLQXa6uk2EW8drsiKbABZ
Latin,ME JALO,"Fuerza Regida, Grupo Frontera",MALA MÍA,83,https://open.spotify.com/track/3D24ErT1MMmUfXWotSj2A2
Latin,no tiene sentido,Beéle,BORONDO,89,https://open.spotify.com/track/1HEwEN64NjgTaHmo7LfkX8
Latin,Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,82,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx
Latin,Frecuencia,Los Dareyes De La Sierra,Redención (Deluxe),86,https://open.spotify.com/track/56bPsRfOKla3bGGmVz1uk4
Latin,WELTiTA,"Bad Bunny, Chuwi",DeBÍ TiRAR MáS FOToS,82,https://open.spotify.com/track/5WEF0icHWmAZBBMglBd599
Latin,Y LLORO,Junior H,$AD BOYZ 4 LIFE II,84,https://open.spotify.com/track/6RcAHyC5sAUIbPTkhOQwd8
Latin,Khé?,"Rauw Alejandro, Romeo Santos",Cosa Nuestra,84,https://open.spotify.com/track/1YYfyJ2yCvGFCxwjsIqEK9
Latin,Moscow Mule,Bad Bunny,Un Verano Sin Ti,83,https://open.spotify.com/track/6Xom58OOXk2SoU711L2IXO
Latin,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",La Plena (W Sound 05),90,https://open.spotify.com/track/6iOndD4OFo7GkaDypWQIou
Latin,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",DeBÍ TiRAR MáS FOToS,87,https://open.spotify.com/track/7d6yK8v8J484SWH5prIQiE
Latin,Marlboro Rojo,Fuerza Regida,111XPANTIA,88,https://open.spotify.com/track/3hpm0fTeSqlhJbnqAgaLZs
Latin,LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,86,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
Latin,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,84,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ
Latin,VOY A LLeVARTE PA PR,Bad Bunny,DeBÍ TiRAR MáS FOToS,87,https://open.spotify.com/track/59D4DOkspUbWyMmbAPQkxZ
Latin,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",Cosa Nuestra,88,https://open.spotify.com/track/0l0vcZMU7AOeQmUIREoI2U
Latin,BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,90,https://open.spotify.com/track/2lTm559tuIvatlT1u0JYG2
Latin,EoO,Bad Bunny,DeBÍ TiRAR MáS FOToS,89,https://open.spotify.com/track/6J5kc12BW5HuP3d7C3vvx8
Latin,NUEVAYoL,Bad Bunny,DeBÍ TiRAR MáS FOToS,89,https://open.spotify.com/track/5TFD2bmFKGhoCRbX61nXY5
Latin,DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,91,https://open.spotify.com/track/3sK8wGT43QFpWrvNQsrQya
Reggaeton,Reggaetón Lento (Bailemos),CNCO,Primera Cita,75,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
Reggaeton,Reggaetonera,Anuel AA,Emmanuel,61,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
Reggaeton,Reggaeton Champagne,"Bellakath, Dani Flow",Kittyponeo,67,https://open.spotify.com/track/7yIIeKUxTpn36X6CFJhgEi
Reggaeton,Reggaetón Lento (Remix),"CNCO, Little Mix",CNCO,62,https://open.spotify.com/track/58gqyeFXhOttZW3yetJGPN
Reggaeton,QUE PRETENDES,"J Balvin, Bad Bunny",OASIS,79,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
Reggaeton,El Efecto,"Rauw Alejandro, Chencho Corleone",El Efecto,81,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
Reggaeton,Party,"Bad Bunny, Rauw Alejandro",Un Verano Sin Ti,76,https://open.spotify.com/track/4tYFy8ALRjIZvnvSLw5lxN
Reggaeton,DÁKITI,"Bad Bunny, JHAYCO",DÁKITI,78,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
Reggaeton,"YOGURCITO REMIX (feat. Kris R., ROA)","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)",85,https://open.spotify.com/track/7nrd0eIftH3NQLfgk20Qp9
Reggaeton,Te Quería Ver,"Alemán, Neton Vega",Te Quería Ver,79,https://open.spotify.com/track/78HEzDEs1QUnHB2DbxgC1s
Reggaeton,Gata Only,"FloyyMenor, Cris MJ",Gata Only,84,https://open.spotify.com/track/6XjDF6nds4DE2BBbagZol6
Reggaeton,SI NO ES CONTIGO - REMIX,"Cris MJ, Kali Uchis, JHAYCO",SI NO ES CONTIGO (REMIX),78,https://open.spotify.com/track/4MAv7MqIlcaTBHGiUXIWiw
Reggaeton,4K,"El Alfa, Darell, Noriel",4K,76,https://open.spotify.com/track/1BIXs6CdkPRLytuqoXs6XN
Reggaeton,Vamo a Bailotear,Cris MJ,Apocalipsis,82,https://open.spotify.com/track/5lCk0ZeN8h76QxNqHEGMZJ
Reggaeton,BOKeTE,Bad Bunny,DeBÍ TiRAR MáS FOToS,79,https://open.spotify.com/track/79x7xtoCLpf6l32Zz6mWo4
Reggaeton,Coleccionando Heridas,"KAROL G, Marco Antonio Solís",Tropicoqueta,84,https://open.spotify.com/track/3ddJ8Vbc5tYPxq5zKRVke6
Reggaeton,Desenfocao',Rauw Alejandro,VICE VERSA,79,https://open.spotify.com/track/2CEf2gU5ZJamLXa3NrgAvA
Reggaeton,SI NO ES CONTIGO,Cris MJ,SI NO ES CONTIGO,79,https://open.spotify.com/track/5Uptvz6j1sjDKxidAcnH2L
Reggaeton,capaz (merengueton),"Alleh, Yorghaki",LA CIUDAD,85,https://open.spotify.com/track/4DnrAI8WyUY6gkOwl8GlPN
Reggaeton,LA MuDANZA,Bad Bunny,DeBÍ TiRAR MáS FOToS,78,https://open.spotify.com/track/3G7agPwWfcORnWCAGMDOpm
Reggaeton,PIToRRO DE COCO,Bad Bunny,DeBÍ TiRAR MáS FOToS,76,https://open.spotify.com/track/14QaXYIK3K3QPtezqxRRPN
Reggaeton,Chula Vente,"Luis R Conriquez, Fuerza Regida, Neton Vega",Chula Vente,83,https://open.spotify.com/track/27Y0yW53n0R1Oxle01FKmj
Reggaeton,Borro Cassette,Maluma,"Pretty Boy, Dirty Boy",82,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
Reggaeton,Callaita,"Bad Bunny, Tainy",Un Verano Sin Ti,78,https://open.spotify.com/track/71wFwRo8xGc4lrcyKwsvba
Reggaeton,Shiny,"Easykid, Dysbit",I'M PART,88,https://open.spotify.com/track/72aGCwuSwD5Qb3tHvXBoX3
Reggaeton,Se Preparó,Ozuna,Odisea,81,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
Reggaeton,Todo De Ti,Rauw Alejandro,VICE VERSA,78,https://open.spotify.com/track/3rdAz1fbUfZxYgaCviYhRo
Reggaeton,QLONA,"KAROL G, Peso Pluma",MAÑANA SERÁ BONITO (BICHOTA SEASON),79,https://open.spotify.com/track/5RqSsdzTNPX1uzkmlHCFvK
Reggaeton,Linda Mujer,Ian Cordova,Linda Mujer,79,https://open.spotify.com/track/116NyTQvOVrcAWLrGwTiSA
Reggaeton,KETU TeCRÉ,Bad Bunny,DeBÍ TiRAR MáS FOToS,79,https://open.spotify.com/track/4c2Pc0NrfkesPR0jff6q3F
Reggaeton,Me Rehúso,Danny Ocean,54+1,83,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
Reggaeton,mi refe,"Beéle, Ovy On The Drums",BORONDO,85,https://open.spotify.com/track/4zhk2RS2EZODmBW6il55Qj
Reggaeton,PERFuMITO NUEVO,"Bad Bunny, RaiNao",DeBÍ TiRAR MáS FOToS,81,https://open.spotify.com/track/1Q9Efnm5csdCMFynISxL2x
Reggaeton,Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,81,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT
Reggaeton,Dile Que Tu Me Quieres,Ozuna,Odisea,80,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC
Reggaeton,En Privado,"Xavi, Manuel Turizo",En Privado,85,https://open.spotify.com/track/2SkB7jADnfiWH8qAE9H8cO
Reggaeton,Chula Vente,"Luis R Conriquez, Fuerza Regida, Neton Vega",Meneo,79,https://open.spotify.com/track/2AWY8422GKdGpGw6ejB1Ys
Reggaeton,LUNA,"Feid, ATL Jacob",FERXXOCALIPSIS,85,https://open.spotify.com/track/7bywjHOc0wSjGGbj04XbVi
Reggaeton,TURiSTA,Bad Bunny,DeBÍ TiRAR MáS FOToS,79,https://open.spotify.com/track/7tCuCjhxzjX2XCz4JiiAsp
Reggaeton,Te Quería Ver,"Alemán, Neton Vega",De Vuelta a las Andadas,80,https://open.spotify.com/track/2JPctdUgvkQSpnUdfROxvY
Reggaeton,Efecto,Bad Bunny,Un Verano Sin Ti,81,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx
Reggaeton,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,80,https://open.spotify.com/track/4MjDJD8cW7iVeWInc2Bdyj
Reggaeton,Si Antes Te Hubiera Conocido,KAROL G,Tropicoqueta,81,https://open.spotify.com/track/73scB4Q4fcOmnsBVZPmk32
Reggaeton,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,85,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Reggaeton,no tiene sentido,Beéle,BORONDO,89,https://open.spotify.com/track/1HEwEN64NjgTaHmo7LfkX8
Reggaeton,VOY A LLeVARTE PA PR,Bad Bunny,DeBÍ TiRAR MáS FOToS,87,https://open.spotify.com/track/59D4DOkspUbWyMmbAPQkxZ
Reggaeton,BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,90,https://open.spotify.com/track/2lTm559tuIvatlT1u0JYG2
Reggaeton,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,84,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ
Reggaeton,WELTiTA,"Bad Bunny, Chuwi",DeBÍ TiRAR MáS FOToS,82,https://open.spotify.com/track/5WEF0icHWmAZBBMglBd599
Reggaeton,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",La Plena (W Sound 05),90,https://open.spotify.com/track/6iOndD4OFo7GkaDypWQIou
Salsa,MALPORTADA,"NATHY PELUSO, Rawayana",MALPORTADA,64,https://open.spotify.com/track/1ChPtcjaki0PEjfx4YIWGt
Salsa,Sin Escencia,Yiyo Sarante,Sin Escencia,62,https://open.spotify.com/track/3rIFRsEwKXVZCZBvGgMwLq
Salsa,Ni Siquiera,Antonio Cartagena,"Mi Historia Musical, Vol. 3",64,https://open.spotify.com/track/5dPy3sVgBlE7HSbI3n6LOp
Salsa,Ven Devórame Otra Vez,Lalo Rodriguez,Ven Devórame Otra Vez (Baile Total),68,https://open.spotify.com/track/5mg6sU732O35VMfCYk3lmX
Salsa,Felices los 4 (feat. Marc Anthony) - Salsa Version,"Maluma, Marc Anthony",F.A.M.E.,60,https://open.spotify.com/track/6PNG5G1v7pU74I13KkvAIo
Salsa,La Fórmula,"Maluma, Marc Anthony",La Fórmula,60,https://open.spotify.com/track/5Fh9fyHRnSwKLo4asG6fEX
Salsa,Parecen Viernes,Marc Anthony,OPUS,61,https://open.spotify.com/track/0dqfl4l45vqw2TnNrnbsy0
Salsa,Caricias Prohibidas,Viti Ruiz,Sedúceme,65,https://open.spotify.com/track/0sljB20lnodRcHT2il1m3J
Salsa,Una Vida Pasada,"Camilo, Carín León",Una Vida Pasada,67,https://open.spotify.com/track/7y91nQBMhyeHWTn9wVvhKl
Salsa,Qué Agonía,Yiyo Sarante,Qué Agonía,61,https://open.spotify.com/track/63acuiYQbn3B382AafozBI
Salsa,Me Va Extrañar,Yiyo Sarante,Me Va Extrañar,60,https://open.spotify.com/track/6zWisP0flLDhx1LsRt9zjB
Salsa,En Barranquilla Me Quedo,"Joe Arroyo, La Verdad",32 Cañonazos,61,https://open.spotify.com/track/3WXfQDsASfXrSojk9WB3aR
Salsa,Ay Amor,Guayacán Orquesta,Xtremo,60,https://open.spotify.com/track/0CPce1sFlPLl8Ah2Loa30v
Salsa,Me Hace Daño Verte,Fresto Music,Trovando El Son,74,https://open.spotify.com/track/4dyzxv5SsdBtunuU3qj7Ti
Salsa,Me Tengo Que Ir,Orquesta los Adolecente,"Salsa Dura, Vol. 5",60,https://open.spotify.com/track/5ac2pGWaq2CDZ8g5a4G53O
Salsa,La Vida Es Un Carnaval,Celia Cruz,Para La Eternidad,64,https://open.spotify.com/track/1BwrMGGhPA6GarWIYaFrW8
Salsa,Probablemente,Yiyo Sarante,Probablemente,61,https://open.spotify.com/track/1CcfK5lgUbETJBaI39p3ro
Salsa,Manos de Tijera,Yiyo Sarante,Manos de Tijera,74,https://open.spotify.com/track/5ds1Hh3lo4JUF2vflqyayK
Salsa,Escombros,La Suprema Corte,Escombros,66,https://open.spotify.com/track/1VqkWZoqbVippDvGeDqG5j
Salsa,De Vuelta Pa' La Vuelta,"Daddy Yankee, Marc Anthony",De Vuelta Pa' La Vuelta,67,https://open.spotify.com/track/7AUhck1sPy11OExQmDDx4P
Salsa,Sigueme Besando Asi,Manuel Turizo,201,62,https://open.spotify.com/track/6e0EEqNDhwPcP8yl2BZ8tA
Salsa,La Rueda,Frankie Ruiz,Feliz Navidad Con Salsa,61,https://open.spotify.com/track/5xxR1xl7tiFlITtxzsuow0
Salsa,Algo Que Se Quede,Grupo Niche,40,72,https://open.spotify.com/track/1JXcB149QtbcIpDUA6YZOB
Salsa,VITAMINA,"Jombriel, DFZM, Jøtta",VITAMINA,82,https://open.spotify.com/track/0DMJz677XfXiiruhIELu2e
Salsa,Parte & Choke,"Jombriel, Alex Krack, Jøtta",Parte & Choke,74,https://open.spotify.com/track/0STW8nw4lNN4TEQ8KmNer6
Salsa,Tú Con Él,Rauw Alejandro,Cosa Nuestra,78,https://open.spotify.com/track/2eQFYGegTZaObk2kuBz83Z
Salsa,Corazon de Acero,Yiyo Sarante,Corazon de Acero,76,https://open.spotify.com/track/21nc3O8OncUv1jjSrC1ML2
Salsa,Desnúdate Mujer,Frankie Ruiz,Feliz Navidad Con Salsa,71,https://open.spotify.com/track/7fuKGQRFnSZu4k1LSJnuex
Salsa,Deseándote,Frankie Ruiz,Feliz Navidad Con Salsa,72,https://open.spotify.com/track/5hiHDuJOcBmB8wguFDPFjD
Salsa,Tú Con El,Frankie Ruiz,"Cantándole al Amor, Vol. 2",72,https://open.spotify.com/track/6sRQjwLPdzADXhgZeKy6PQ
Bossa Nova,Billie Bossa Nova,Billie Eilish,Happier Than Ever,76,https://open.spotify.com/track/2KnuaZYoGzDoHiBTNYOTXG
Bossa Nova,El lugar correcto,Natalia Lafourcade,De Todas las Flores,63,https://open.spotify.com/track/3G6XpCfczuhbTSBlgfqe9v
Bossa Nova,Meet You Again,"Ebony Loren, Jason LaPierre",Meet You Again,64,https://open.spotify.com/track/5iOSiVYNpBGzuGKk6QA6D7
Bossa Nova,September,Rio Branco,Bossa Nova Covers (Vol. 4),61,https://open.spotify.com/track/5TKorwNlSLxlxwmci92pZV
Bossa Nova,Rolling in the Deep,"Bossa Nova Covers, Mats & My",Rolling in the Deep,61,https://open.spotify.com/track/2Mm8gYk1g6LQEssmIAMGTJ
Bossa Nova,Smells Like Teen Spirit,"Bossa Nova Covers, Mats & My",Smells Like Teen Spirit,61,https://open.spotify.com/track/2IFqhNOJAI1pSEurdhhtsh
Bossa Nova,Don't Stop Me Now,Rio Branco,Bossa Nova Covers (Vol. 4),61,https://open.spotify.com/track/1oXClpQSiDgDgackkLgwGp
Bossa Nova,Sweet Child O' Mine,"Bossa Nova Covers, Mats & My",Sweet Child O' Mine,62,https://open.spotify.com/track/2DHoF695nEPtbWMiqFeDTy
Bossa Nova,Dance Monkey,"Bossa Nova Covers, Mats & My",Dance Monkey,62,https://open.spotify.com/track/3fYbVcq4HYnh2BMoKorBiC
Bossa Nova,Flowers,"Bossa Nova Covers, Mats & My",Flowers,62,https://open.spotify.com/track/14sckurQpwnPZgnKHaPUT6
Bossa Nova,Die With A Smile,"Bossa Nova Covers, Mats & My",Die With A Smile,62,https://open.spotify.com/track/0wqWfQbKus3jQQVgIy4OZn
Bossa Nova,That's What I Like,"Bossa Nova Covers, Mats & My",Bossa Nova Covers,60,https://open.spotify.com/track/6CPTL6sgyCnoPwxllkvRZf
Bossa Nova,Dancing In the Moonlight,"Bossa Nova Covers, Mats & My",Bossa Nova Covers,64,https://open.spotify.com/track/5MINUtX7hvYaaWwNRrp1hl
Bossa Nova,Sunny,Rocco,Sunny,61,https://open.spotify.com/track/2PQNbNPuSfNa3B3r447fbL
Bossa Nova,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,"The Knocks, Sofi Tukker",Brazilian Soul (feat. Sofi Tukker) [Remixes],63,https://open.spotify.com/track/5iX7aAVoO3dzUOZ1eAvg6f
Bossa Nova,Fragile,Laufey,Everything I Know About Love,70,https://open.spotify.com/track/608wYP5XWenLz8cOSYjX7X
Bossa Nova,I Wish You Love,Laufey,Typical of Me EP,70,https://open.spotify.com/track/5zHLswJplBXyPstFSSMIOH
Bossa Nova,FRENCH BOSSA NOVA,"Ladji Mouflet, gracegrace, aupinard",FRENCH BOSSA NOVA,62,https://open.spotify.com/track/6d0YVT0k9063dSab968hJc
Afrobeat,Body Go (with Tyla),"MOLIY, Tyla",Body Go (with Tyla),65,https://open.spotify.com/track/4UDguq9kRecAxXZZl2kH1P
Afrobeat,Who’s Dat Girl,"Ayra Starr, Rema",Who’s Dat Girl,71,https://open.spotify.com/track/6XaN4trfoMvRFEy8HoB4nC
Afrobeat,TaTaTa (feat. Travis Scott),"Burna Boy, Travis Scott",TaTaTa (feat. Travis Scott),64,https://open.spotify.com/track/7iCvoWlfuJ1y7zibnh1EW9
Afrobeat,BADMAN GANGSTA,"Asake, Tiakola",BADMAN GANGSTA,73,https://open.spotify.com/track/0FU7ERQTOECwmEIaWDgdIG
Afrobeat,Playboy,Fireboy DML,Playboy,64,https://open.spotify.com/track/2AKS1HhpLu2rgkojECUm3V
Afrobeat,Memories,"Lojay, Tyla",XOXO,62,https://open.spotify.com/track/4zMoZEkWSHb5NXuflbLHNI
Afrobeat,ESTA ES TU CASA NENA,"Kapo, Camilo",ESTA ES TU CASA NENA,73,https://open.spotify.com/track/1be5haaiIQXBp7nQFhhpge
Afrobeat,KU LO SA - A COLORS SHOW,Oxlade,KU LO SA - A COLORS SHOW,71,https://open.spotify.com/track/2WigMwGJysIh9fRnSJvpjn
Afrobeat,Be Honest (feat. Burna Boy),"Jorja Smith, Burna Boy",Be Honest (feat. Burna Boy),67,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd
Afrobeat,reason,Omah Lay,Boy Alone (Deluxe),64,https://open.spotify.com/track/0ectw8g5yRkC7GNsh6gP4h
Afrobeat,Jump,"Tyla, Gunna, Skillibeng",Jump,63,https://open.spotify.com/track/0ve0CavjqrUqVmZ605RhTV
Afrobeat,Reckless & Sweet,Amaarae,Fountain Baby,60,https://open.spotify.com/track/6gQrm0rwg6hok8IxzysD8m
Afrobeat,ANTES,"Kapo, Manuel Turizo",POR SI ALGUIEN NOS ESCUCHA,68,https://open.spotify.com/track/1SK2Xrd3XvqASmuNuN9ccM
Afrobeat,London Summers,Odeal,The Summer That Saved Me,60,https://open.spotify.com/track/43JEzpUepmETKeTwqLWauB
Afrobeat,RUFF,Kapo,POR SI ALGUIEN NOS ESCUCHA,73,https://open.spotify.com/track/0SCO8PWjkv8ppR2QVAOphv
Afrobeat,No Wahala,1da Banton,Original Vibe Machine,72,https://open.spotify.com/track/4vHy2IHzf3EabEa7oMpUZB
Afrobeat,My Darling,Chella,My Darling,72,https://open.spotify.com/track/7mdvPu1ZAOIgMzr3sfpAqk
Afrobeat,Laho,Shallipopi,Laho,71,https://open.spotify.com/track/0lhLSwvRKGHfIcVEz3uQK6
Afrobeat,Be Easy,"Odeal, brazy",Be Easy,65,https://open.spotify.com/track/3w2PO4US2zMxFDxEjWT9yB
Afrobeat,Water,Tyla,TYLA,60,https://open.spotify.com/track/0wYwXrgGrrU1idueX5A1wJ
Afrobeat,Last Heartbreak Song (feat. Giveon),"Ayra Starr, GIVĒON",The Year I Turned 21,69,https://open.spotify.com/track/1A1ifX8sWzelNpkL5PxcHT
Afrobeat,Location (feat. Burna Boy),"Dave, Burna Boy",PSYCHODRAMA,76,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
Afrobeat,Portate Bonito,"Anuel AA, Blessd, Ovy On The Drums",Portate Bonito,74,https://open.spotify.com/track/4XGFya44QyFTbB1pBT1TLi
Afrobeat,Damages,Tems,For Broken Ears,66,https://open.spotify.com/track/3Xfwu3xtPqmJ4nM4jpBm8O
Afrobeat,On the Low,Burna Boy,African Giant,67,https://open.spotify.com/track/1zIk8RJEKGvoH4FioFnGyJ
Afrobeat,Call Me Every Day (feat. Wizkid),"Chris Brown, Wizkid",Breezy,66,https://open.spotify.com/track/1B5I5yqLpVI5EosZS6bJFs
Afrobeat,Sensational (feat. Davido & Lojay),"Chris Brown, Davido, Lojay",11:11,67,https://open.spotify.com/track/44G2gUVQvNNZ6w3i05tR4n
Afrobeat,With You (feat. Omah Lay),"Davido, Omah Lay",5ive,76,https://open.spotify.com/track/5GyaXqMfcIGHfmTUITFacS
Afrobeat,FUN,Rema,FUN,79,https://open.spotify.com/track/0qlu7Te2J2BuAGFcwb3rjn
Afrobeat,Fountains (with Tems),"Drake, Tems",Certified Lover Boy,70,https://open.spotify.com/track/08XWh5c0BMyD1nKVxxl91z
Afrobeat,Monalisa,"Lojay, Sarz, Chris Brown",Monalisa,72,https://open.spotify.com/track/3baPniPXS0iEII8rDUJdYP
Afrobeat,Ye,Burna Boy,Outside,69,https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O
Afrobeat,Shake It To The Max (FLY),"MOLIY, Silent Addy",Shake It To The Max (FLY),65,https://open.spotify.com/track/5JgNxMf1Z9oksGKidbFAUq
Afrobeat,Hot Body,Ayra Starr,Hot Body,73,https://open.spotify.com/track/04yGQ4xzVt9LVAqop42ja6
Afrobeat,KORAZONG,Kapo,POR SI ALGUIEN NOS ESCUCHA,72,https://open.spotify.com/track/32SGaEtLE6u7t8tQ83O0nY
